id,description,title,repin_count
188658671886197737,No budget? No problem. For those who believe you can’t put a price on a great gift—or just those who have plenty of coin to spare—our luxe gift guide showcasing splurge-worthy finds is your one-stop shop.,For the Person in Your Life Who's Worth the Splurge,0
188658671886196871,"Take beauty inspiration from our '90s icons this holiday season. 💄 Think skinny brows, simple eye makeup, and a lightly contoured face to put full emphasis on your dark red lips—the star of the show. Shop our luxury selection of beauty for yourself (or the makeup fanatic in your life) here. Harper's BAZAAR, 1992 Photography by Patrick Demarchelier",Holiday Beauty For Yourself Or That Someone Special,0
188658671886193051,"Not too high, not too low, the exceptional gifts in this edit bear the Goldilocks of price tags in that they are all juuust right. Priced reasonably between $100 and $300, this collection of gifts includes a high-low mix of wardrobe basics, home must-haves, cozy matching sets, and even statement jewelry.",The Goldilocks of Gift-Giving,0
21181060739696162, ,Hoe maak je een gallery wall? - Stijlvast,11
21181060739696148, ,,14
21181060739696143, ,,1
21181060739696135, ,Iridescent Palettes,5
21181060739696133, ,,6
21181060739685834,Oh Joy! x Lily Top – The ODELLS Shop,,3
21181060739685833,Oh Joy! x Courtney Cardigan – The ODELLS Shop,,4
21181060739680126,My Favorite Everyday Bags - Oh Joy!,,8
21181060739666872,AEC Tennis Bag - Arc De Noir | LeSportsac,,4
21181060739659697,Tennis Duffel | Caraa - Luxury Sports Bags,,15
21181060739623159,Scalloped Concrete Trivet,,3
21181060739623154,"Printed on thick, luxurious linen woven to last, this checkered napkin was dreamed up in two classic colors to choose from. From Bonnie & Neil. Material Linen Size 17"" long x 17"" wide Sold as Sold individually Care Machine wash Origin Australia",,5
21181060739623132,from @anthropologie,Colorblock Woven Side Chair,16
21181060739623126,from @KREWE,Soniat Sunglasses,5
21181060739587865, ,,2
21181060739586934,Iced Indonesian Coffee with Fresh Ginger and Cardamom Recipe,,13
21181060739568363,Spice up your fit with the Chubby Dome Striped Ring by Petit Moments. Explore more chunky statement rings and jewelry at Local Eclectic.,,2
21181060739568362,"We're all in on the neon trend, and this stacking ring set of bright enamel rings is the perfect way to add that pop of color to your look. Simulated diamond  Enamel 18k yellow gold plated Brass base Band width 1.6 mm each, 5.2 mm stacked Set of 3 rings",,3
21181060739568357,"... elegantly offbeat for a song This pot is the rainbow. Artisanal woven cachepots with a plastic liner. Made to fit pots of standard seasonal bulbs or orchids. Cluster them on the table with fresh flowers or 4"" fern drop-ins. Or spoil your family rotten with individual popcorns. 5.75”d x 5.75”hPart of the ""For The Wa",,7
21181060739568344,"Slender Epiphany Vase in Flamingo 8+"" — BaleFire",,3
21181060739568300,"...fly high These delicate and colorful butterflies add joy and whimsy to just about any endeavor. They spring from tiny wires which easily poke into flower arrangements, wrapped gifts, birthday cakes or ... perhaps ... a chignon. Put these in your gift drawer and you win. 4""",,3
21181060739568294,"... in the mood of fabulous Artisan paper lanterns to hang from string lights in on the lawn or from your chandelier with a big red tassel. These match our Marbled Party Hats, Party Crackers, Table Lampshades, Lanterns, Lampshades, and Cachepots and it's one time that matchy-matchy is for the greater good. 12” - 16” ta",,4
21181060739568283,From The Little Market @thelilmarket,Etched Stemless Wine Glass,8
21181060739568268,"Simply the best bento box for kids. Easy to open and close for little hands, sustainable and leak resistant. Winck stainless steel bento lunch boxes are thoughtfully designed for kids on the go. Be ready for school and the many adventures of the day ahead with our easy to pack and dishwasher safe bento.",,3
21181060739525519,Oh Joy! x Casey Skirt – The ODELLS Shop,,2
218143175683974457, ,,5
218143175683974455, ,,16
218143175683972794, ,,7
218143175683972674,,,0
218143175683972432, ,,60
218143175683968517, ,,18
218143175683956295,n+a new york / R044,,26
218143175683956292,n+a new york / R011,,16
218143175683956242, ,,17
218143175683943028, ,,19
218143175683942964, ,,3
218143175683941122, ,,7
218143175683941121, ,,13
218143175683941078, ,,1
218143175683941045, ,,7
218143175683941028, ,,6
218143175683941022, ,,4
218143175683940903, ,,14
218143175683940050, ,,25
218143175683940019, ,,4
218143175683940014, ,,8
218143175683940011, ,,10
218143175683939983, ,,17
218143175683939976, ,,49
218143175683939943, ,,17
47639708548041167,"124 gilla-markeringar, 1 kommentarer - Plantredo (@plantredo) på Instagram: ""🌿 + 🎶 + 📚 = 💚""",,6
47639708548019870,"680 gilla-markeringar, 12 kommentarer - Website Design (@flothemes) på Instagram: ""“Creativity doesn't wait for that perfect moment. It fashions its own perfect moments out of…""",,0
47639708547986445,"4,041 gilla-markeringar, 6 kommentarer - Unsplash (@unsplash) på Instagram: ""❤️ Featuring: @wanderluly unsplash.com/wanderluly""",,0
47639708547973247, ,,3
47639708547973242, ,,5
47639708547973220, ,,10
47639708547973213, ,,6
47639708547973212, ,,4
47639708547973210, ,,11
47639708547973207, ,,16
47639708547973206, ,,32
47639708547964993,"393 gilla-markeringar, 9 kommentarer - Karin Boo Wiklander (@karinboowiklander) på Instagram: ""Så glad för vår kamin den här årstiden och speciellt i tider som dessa då man oftast umgås utomhus.…""",,4
47639708547957440, ,,2
47639708547957437, ,,4
47639708547957430, ,,7
47639708547957429, ,,4
47639708547957124,"1,143 gilla-markeringar, 9 kommentarer - LOTTA AGATON INTERIORS (@lottaagatoninteriors) på Instagram: ""Winter whites by @ooaa_arquitectura #lottaagatoninteriors""",,2
47639708547952669,"221 gilla-markeringar, 16 kommentarer - 𝘌𝘮𝘦𝘭𝘪𝘦 𝘈𝘶𝘨𝘶𝘴𝘵𝘴𝘴𝘰𝘯 (@creating.house) på Instagram: ""Sunday ☁️""",,3
47639708547952667,"99 gilla-markeringar, 3 kommentarer - TypeO (@typeo_) på Instagram: ""Weekend vibes.""",,2
47639708547947086,"1,587 gilla-markeringar, 11 kommentarer - Gardens & Outdoor Living (@gardenista_sourcebook) på Instagram: ""Modernist architect Norman Jaffe transformed the landscape of eastern Long Island, introducing…""",,1
47639708547942690,"963 gilla-markeringar, 42 kommentarer - Éva Németh (@eva_nemeth) på Instagram: ""Snowdrops. What to say? They always leave me speechless.""",,4
47639708547934076,"Alexis Foreman har delat ett inlägg på Instagram: ""A+J 🤍 A new forever piece, personalised by bespoke jewellery brand @vashiofficial to keep with me…"" • Följ hens konto för att visa 3,788 inlägg.",,0
47639708547931585,"12 gilla-markeringar, 0 kommentarer - Nadja Helminen (@nadjamini) på Instagram: ""allt står stilla just nu.""",,3
47639708547931555,"517 gilla-markeringar, 7 kommentarer - My White Garden (@mywhitegarden) på Instagram: ""Jag har fått en hel del frågor om våra klotkörsbärsträd och här kommer en bild på dem när de…""",,2
47639708547928804, ,Floral Arrangements,20
21181060739525516, ,,16
21181060739525515, ,,14
21181060739525513,Oh Joy! x Nicole Skirt – The ODELLS Shop,,5
21181060739525512, ,,13
21181060739525511, ,,14
21181060739522820,#5220,,8
21181060739522400, ,,30
21181060739522399,Oh Joy! x Jess Dress – The ODELLS Shop,,2
21181060739522396, ,Undated planners by The Completist,3
21181060739522395,"-Mini Cranberry, Orange and Chocolate Pavlovas.",,10
21181060739522392,Oh Joy! x Courtney Cardigan – The ODELLS Shop,,2
21181060739522385,Aimee France (@yungkombucha420) • Instagram photos and videos,,14
21181060739522356, ,,5
21181060739522354, ,,5
21181060739522353,Material: PolyesterColor: Picture colorItem Type: SwimwearGender: WomanStyle: Sexy,Patchwork High Waist Swimwear Bikini Set - XL,8
21181060739522352, ,,8
21181060739522314, ,,312
21181060739522313, ,,6
21181060739522312, ,,6
21181060739522311,Outi Les Pyy,,4
21181060739522310, ,,16
21181060739522309, ,,11
21181060739518361,Oh Joy! x Casey Skirt – The ODELLS Shop,,1
21181060739518349, ,,7
21181060739518327,"Lumiere perfume brand and packaging design by Waki Huang - Fivestar Branding Agency Is A Design and Branding Agency. This Work Belongs to The Accredited Artist and Is Curated For Inspiration Only 
#packagingdesign #brandinginspiration",Lumiere perfume brand and packaging design by Waki Huang,7
91620173664364304, ,,5
91620173664364303, ,,0
91620173664364302, ,,0
91620173664364301, ,,2
91620173664364299, ,,1
91620173664364298, ,,3
91620173664364297, ,,0
91620173664364296, ,,0
91620173664364295, ,,1
91620173664364294, ,,2
91620173664364292, ,,1
91620173664364289, ,,1
91620173664364288, ,,2
91620173664364287, ,,1
91620173664364286, ,,4
91620173664364284, ,,3
91620173664364283, ,,3
91620173664364282, ,,2
91620173664364281, ,,0
91620173664364279, ,,1
91620173664364278, ,,1
91620173664364277, ,,3
91620173664364274, ,,3
91620173664364273, ,,1
91620173664364272, ,,1
188658671886192170,"Gift yourself this holiday season with new wardrobe heroes you can't wait to wear time and time again. From oversized coats to sleek black booties, our curated edit of must-have pieces will definitely be fall pieces you'll never stop putting back on.",Shop Must-Have New Arrivals For Fall,2
188658671886190884,"Make your party entrance one to remember in a gown dripping in gold. ✨ Ethereal dresses are calling your name for the holiday season, like this metallic beauty from Acler that will have you walking on cloud nine to your event. Don't wait before it's too late—find your new festive attire here.",Golden Gowns and Shimmering Details Are All You Need for Your Holiday Outfits,5
188658671886188207,"Luxe and affordable are not opposing forces. In fact, good things do come with small price tags. The trick to finding the perfect gift is to choose something that both wows your recipient and pleases your wallet. And that unicorn of a gift, dear shopper, is right here in our gift guide featuring stylish gifts under $100.",Gifts Under $100 You Should Buy For Them (Or Yourself),2
