reviewId,content,score
87ac86e6-8c10-46d1-b169-2ce293d46381,Op,5
3ed8c285-879c-4f50-ae27-74396d1f1420,"Request Hello dear tiktok team Very very important Please I need your help because your account has mistakenly put my account in the freezer list. Please re-check my account correctly and remove my account from the freezer list. Because I have not made any mistake that is against tiktok police but still my account ha been frozen and my views have decreased a lot and I am also working hard on tiktok now to make very good videos content but Still, views are much lower than before. Yes, aatiq804",1
fce2b1cb-dd09-4f2f-af68-08cd89c15f18,Improve view s my id,1
04abcc9e-3476-4312-9fe3-ac229aa329a6,TikTok not save problem fix it😈😈,5
af1e615e-2d12-4485-8433-a74f58de07a5,Very informative and easy to watch!,5
4a899c9a-a147-4943-bd25-af283e310d0c,It has really helped me a lot financially,5
3128d8db-c9a1-49ec-957a-96032142d0e7,kavishka kavishka,1
d2c2a69a-a38d-42cc-9643-ccb62e0d01da,App is not opening since 5 days when I open my TikTok app it shows nothing no videos comments or anything please solve this problem,1
d8727e86-a10c-4bc5-bc50-621b132162f2,SWATI,5
70169df6-5668-4e64-822b-c289c6a195f6,আবদুল্লাহ ইবনে মোঃমাসুদ মিয়াজী,1
55369fd5-0851-447c-8b4c-9edbee41e639,"Great app and all, but tell me, why the Frick does this app contain 6 gigabytes of storage, like seriously. Top notch app, but poorly constructed for it to increase in size like Jesus Christ brah. I literally have to clear storage in this app every Saturday.",2
7de7fcab-3f20-4466-a9cb-fb01300d1c68,Excellent app 👍,5
f05a60a2-695f-4064-9c6c-886d6333b326,it band me for no reasons I like it but it band me for no reason like what. that was mean to do that was the only thing I Loved but you titok roind it that's why i said 1 star and I'm gess its fine because at least it gave me a private account but please let me send messages to my friend and sister please,1
1526f197-6d50-408f-b320-fb7f6330377b,Please resolve views problem 🙏 and unfreeze my account plz.............. thanks 👍,4
c97db6c4-b194-4f67-8875-e1ed548425bd,Co ed,1
88db07a7-f840-4434-955d-147a72642303,Beautiful,5
3f4c179c-8569-4090-bc54-5a594160dadf,How TikTok please high quality option no show and add playlist please tiktok two option allow,5
37909fac-a88b-4c46-b80a-ced24356fb76,"Stupid and non sense app, alot of bugs when posting😡😡😡😡 I even prefer tiktok lite",1
b000dc68-1028-4b5b-b427-b953c3923821,"When i click on a shared link, it brings me to the play store.... 😫",1
9d43b987-1322-43a4-917f-5aa83992cf80,Dear TikTok team please don't underview my videos my contant my I'd name is Only Support 804 please solve the issue Jazak ALLAH 💗,1
8e64084d-2dd0-4f58-b641-23a80765ff71,Idk what to do with my wife/ marriage 😭,5
2c19f92f-dd36-407b-bb38-d486503af3ab,nice,5
8c58eaac-cbfa-4a3d-9b44-441b054b428c,Video in for you,5
86b15eb4-f566-4b46-84a1-9b65485a4c2c,Love it,5
4919d135-0214-4526-84b9-892426fa07df,"Play LikeMoses Productions on SoundCloud and discover followers on SoundCloud | Stream tracks, albums, playlists on desktop and mobile. blue pigment, litmus; ?also, lichens from which the pigment is obtained. Show 6 Quotations Hide 6 Quotations. Associated quotations.6",5
953735f2-fb65-4c8e-8f05-27723c6cd6bb,Dear ticktok mere video foruyou per calie thanks,5
10f3ae0e-4c38-4390-98c2-f987cbb891dd,it's very nice,5
1e3e0e81-3f95-492f-b299-488302370538,"It kicked/logged me out of the app! I forgot my password, put in the right email, and it STILL didnt work! I hate this app now! TikTok, fix this!!!😡",1
d7a1fe29-f21b-41b9-a7d3-ca49c9703ab6,Good,5
137ce544-86f6-4b54-b275-1a0faab2d99e,Me encanta 🫥,5
07a4d60f-0bad-44e7-9927-81be72e48ccf,Just not for me,4
2494394b-b985-421e-9015-568769c160e1,"Tik tok is a highly liberal app. They take down every comment conservatives have and band their profiles. I have had 3 accounts permanently banned for posting conservative comments. Anything that hoes against the harris campaign is banned, and you are given strikes for posting them. I would do zero stars if that was an option. Dont waste your time with this garbage app.",1
b44f5d02-5595-4faa-af73-36a5044ab6b2,Very helpful and amazing app,5
19a7ee02-c126-4738-9d4f-706f4f142aa8,Great app few glitches,5
499cd2af-1bdc-45ed-a969-c7222c2e4d2c,Have updated this app more than 5 times this year and the year have not even ended I can't find the songs I saved on my favourite,2
8e4b8a30-0c36-49ff-8a13-e493b169f3a9,𝓛𝓸𝓿𝓮 𝓲𝓽 𝓳𝓾𝓼𝓽 𝓵𝓸𝓿𝓮 𝓲𝓽,5
cde1ad85-458f-4e96-9546-c9d53fa0592a,"Great info...the Truth from many! Lots of laughs, too!",5
df61ba62-8f4f-45dd-951d-49dde728b177,Forcing people to agree about term and conditions without knowing what is it.,1
50fc6fa3-b43f-4755-bb9d-38d6501ea99b,Markeshea Frank's hiv positive FYI curry rd mack as well,4
9b5e978e-26d6-477f-b2c8-fe209389d17d,"Whenever the app crashes, it takes over the phone system, ie cannot press home button to quit app, side buttons don't work, and then it forces the phone to restart. An app crashing should not also restart phone!",1
309c3490-40e2-4e74-bccf-fe11a294ae00,👍🏾,5
59535330-061c-4c7e-bb2b-2dc1f85fbadd,this app isy life it's workout swiping through screen to screen and I watch them all day this is not better than YouTube it's like YouTube shorts the reason why it's not better is because it doesn't have like videos in YouTube u know? I do recommend this app.,5
22a4105a-2949-423c-8ef1-b9b18a7987a5,Not running,5
f0d6feda-e40c-4f7f-b287-81f44c7da560,MR√EADUL√,3
1b68ef1c-76d4-4f8d-952d-f824c917fa92,Nice to tik tok❤️❤️🖐️,5
55ca5060-ccee-4d85-9cde-6ad60d6cffa9,short video not for you problem no view???,5
c1eb8c46-0787-49df-8e47-01ddab611235,Lovely,5
92550255-7af9-4e64-ab82-8309334e3809,It's tik tok what else should i say 😂,5
82a46d6d-fa65-410d-85bd-fde7b9623d26,Zilyadain sani,5
a158c06b-82d6-44c9-a280-85f1a92536f0,Hello tik tok team. i upload my original vedio on tik tok and i work hard on tik tok but stil my vedio is not going viral my tik tok acount is freez so plzz plzz i humbly requstt plzz plzz unfreez my account plzzz i bigg bigg requst❤❤🌹🌹 thanx❤❤❤ and plzz monitze my acount i need.🙏🙏,4
d470a06c-ac39-4781-a835-494833a2bb07,Good app,5
0e226e7f-914e-401c-ae26-22498f7e9d3f,Good,4
7c59160d-3da9-4445-953a-983af7848242,আরো একটু আপডেট করলে ভালো হতো সব দিক দিয়ে। আগের বিয়ে হওয়া ভিডিও নামানো যায় না অন্য আইডি থেকে। তিক্তক ও অনেক সুবিধা আর একটু সুবিধা করলে ভালো হয় 😊😊,5
36977324-0937-4591-9d56-d5511a1537cc,Lke,5
8c58597a-7aef-4d2a-8c2b-df96bd02e575,Nic,3
daaf3992-2a06-4993-81df-6e8c904c088d,I am oepashna jaddoe Een alleen staande moeder met 2 kids he.,5
34e745f8-8027-4b9e-9da3-751d978899ab,Dp not like this app,1
9e91d0cb-7a27-43f2-913c-8cabd5163ee5,Motor g5g,5
7f6959a5-40d8-4c62-b544-69aa9de275ee,Their support & dispute claims doesn't communicate well. Support has all screenshots for item. Claims team say they dont. Easily can view tickets/chats but they dont. Appealed an item 4 months ago but I chargeback with bank since seller didnt want to fix issue. Now recharged again. I dispute it but got denied this time since they didnt get all screenshots. But says I can appeal via email. Support doesn't want to allow me to appeal even though it say I can. Not sending memory chip of item tho lol,1
c0e746cc-35ea-4690-84e6-d99ac93001f5,"Well, from vine wanna be to buying politicians. They just pocketed trump. Figures.",1
efe71ce0-8427-4cad-8b98-524954675a67,Good,5
e974ae7c-882a-4dbe-b624-94a4a8c891de,We got dark mode😁,5
b86c571c-6364-40a2-bc0e-473144ccb673,90%of the time I get kicked off this app. This is ridiculous. Please fix it,1
88dfc116-3671-40d3-ada6-43eb44413002,It's fun alife changing experience,5
9cdce790-ab90-42d1-bfda-9b505ca2d93c,Good,5
793abbfc-3ce5-4399-91e3-09f0f7ba2309,It's garbage and I hate it. Why do my friends keep sending videos to me? I can't open what they send me! I hate this!,1
0f7dadc5-724e-4ce4-9c9a-95100a65707f,"Hello dear tiktok team Very very important Please I need your help because your account has mistakenly put my account in the freezer list. Please re-check my account correctly and remove my account from the freezer list. Because I have not made any mistake that is against tiktok police but still my account has been frozen and my views have decreased a lot and I am also working hard on tiktok now to make very good videos content but Still, my views are much lower Gmail saifulislam0317762",1
6e82965c-2095-4976-9704-9b2364351c82,I enjoy it,5
7f41555d-5b95-4c22-a059-8f5c2f5e9c25,oMg tHE BESt,5
12cc334d-25c5-42f3-8572-2a88dbfae16b,Buck suck sick,1
9eb3ae5c-d8ed-447d-bc0b-bb999325d178,AMAZING,5
1c191cc3-c88a-4c62-b00c-b2b3cc12e234,Love,5
5121a388-f438-4da4-a23d-c407d6ea965e,"This app is so amazing l love it so is more easier, u can even talk to people l mean chat with them",5
e9f79654-734a-4f8e-8d40-b734edefa027,My friend owns it and shows me it so I hope it is good,1
7ab37b41-8549-46c9-8ad8-23c16ac35667,Good cooking,5
f85ebd3d-0dfc-4500-beac-c256436ce18b,"10/10 experience, very funny, love my feed but I'm giving it a 4 because you need to stop preventing me from liking videos because 'I'm going to fast' quit it! It's annoyingggg. I'll take a break if I feel like it",4
3f5702fd-e749-47cd-96c8-6c1eb9ee7de4,Nice👍👍😘,5
1eaff3d1-3fc7-43f8-b1b0-2bbf95cb697c,"This app is terrible and too many children doing inappropriate things like twerking for example, This app should be banned from every platform",1
b4551a2c-f2a8-4d44-94a6-36ae77722836,"Abysmal display of the devolution of decorum and decency, this is. Of the scant minutes one has per day, why anyone would give time to such vapid content escapes comprehension. SCHLICK SCHLOCK. Faff off.",1
d7c5244f-3134-40f2-9e8c-9561870304ab,Wui,5
7d0a1c66-45dc-4fa7-b9c9-353076939497,I love tall brook,5
0ef62db4-1309-4ee1-9103-7a7862e8dcdc,Good app,5
ba7c334d-2f07-4d0f-a64c-0a95d5631867,Its So nice,5
4e9c4631-85da-4d14-a3c6-2f7d7936b31f,Very useful app,5
753f6dc0-385e-4fb3-9364-53dc538127a7,Good,5
e6950252-9163-47c4-b4ab-0b8ea30c6362,So good,5
15fa5144-696a-4083-a2c2-ba7f27b30036,Love this app,5
d9a506db-ee77-42a7-8d3f-170edd099c33,"This app is getting just as bad as facebook when it comes to censorship. Worse, even because you get violations that don't exist within the content you create. Once you ask for help, no one replies to you, at least no one that's real. It's all done through artificial intelligence. The creator program almost doesn't seem worth it if you have a brain. They promote nudity and violence and discriminate against certain topics. This is not a free app as much as they want to say it is.",1
e15e71c3-6850-4657-a411-6f65fb1147e0,Cuz I just love it,5
99d15cc0-f7fc-4b4a-b0a5-25f671193450,Best app ever 👍😀,5
5f7355df-41b6-4689-ae2e-85866bf88f3b,❤,5
b92c3746-373e-40dd-aabb-fed34cda4e8a,Had ts since 2016 n still the best app🙏🏼,5
97702081-d27d-4d7c-9001-ba4cf1beb929,Good but am not going viral why,5
6a28ae27-49a8-448d-82f2-e5ed022d6975,Love it,5
87347458-9a31-4767-b683-f968f6265f97,"I've never had a bad experience with tiktok. It does rotten our brains, though, due to the endless scrolling and whatnot.",5
959eb60e-83bd-4cd3-b370-35002f84b799,Love it useful,5
e3ab2b15-3481-4f95-9358-c1af33db8353,Very excellent,5
46aa9c02-2433-401a-ba16-d3def952e455,Working perfectly fine 😊,5
d67c4520-e50d-4cb7-8b98-4d387475affe,I like this TikTok account,1
f9ccafcb-f78b-4e68-a3c4-577871ce6342,Hucgfgszx🥲,1
0945befe-15a6-433d-9078-a057a3775def,I'm learning how when I do I love it and u can meet friends on here and do other stuff with tiktok like videos and lots of stuff love it 💯❤️,5
a400c5b3-a90a-41db-8169-0129d4529be9,I just love tik Tok because of my Donald Trump,5
b405755b-3b28-46e3-9bd7-4b50119af503,iqm have Big problems in my life no have filter and effects in my life helping me,1
ee3e26cc-722c-40df-bdc2-8e4ba1963c91,Love it,4
96a0637d-5229-45d2-89fd-a68f565042a5,Nice,5
21068a78-142f-43b7-b60e-abfb1080713e,SUBHAN ali,5
e0bd4ba3-8796-4986-bee8-c1f165dbf6e6,I love tiktok,1
c0957da8-4761-4e32-83df-d6d9b09407de,nice,5
1ecb5420-3148-44c6-a776-db6cbd568cce,Can't share videos to Facebook tried everything,1
cabf1135-9d8e-4667-9560-32032e6d8cc0,"Farhan,Abdlla",4
b34bf7c6-5f50-46fb-b31b-3e131ed44e95,Banadha,5
6e35887f-5603-4055-9e1f-9e48c041c43c,Very good,3
c839bbf8-ce80-4822-8752-d212ec19595e,regrmaheden tiktok active,5
af10d98d-aafb-4398-af32-826ffd5475cb,Can't even find what is sent to me really getting tired of this,1
ba0f49e9-e173-4220-a935-7a82527afd7a,I love it. it works perfectly for me,5
39f684d4-74cd-4071-b562-1135db9ca18d,Video play nhi horahi koi bhi,1
55054baf-3d93-4797-a781-4a285af1def5,"I only use tiktoks a few times a week and i cant answer message to my friends with no sense, it tells me that the message isn't send and that if its a mistake let us know, I LET U KNOW but you dont do anything and every day it gets worst. Please fix it",1
03bca3a5-dbc8-479a-b51c-49479e558aea,Gratefully,5
1ca695b4-7019-404b-bff0-0ea98ff55138,Greatt,5
7307b4d4-fcb3-4c0e-b3c5-419f3037f72c,Tik Tok is a very good social media ever❤️,5
5790da30-7e39-4a40-8309-494de9cb3f5a,There is a bug that won't let me open the app and I'm really annoyed with it,2
fb6cc35d-f781-48ac-8bef-f3b5e787d87b,Its so nice,5
5d89efe2-5ac4-445a-a77f-7b639285dfd7,Good,5
f6859659-8cf1-46c7-ae2d-68f07d55e814,🔥👌,4
7f102324-e2da-465c-b450-487393e4f20c,The bum bum tribe is never going to give me any money by,5
8dad3cb3-0305-465b-8bcf-a6f7be9ba516,Nice,5
67aa1ddb-4275-4953-8859-ab6c7db40177,🤪,5
4dd26c25-0cae-4bf4-9ecc-9557edb1cdac,niec,5
e60b2af5-127d-40fd-b2a9-f68a29769821,The problem I've is that I can't expand guest on tiktok live please what's the problem and solution,4
33612036-7c72-4b49-a1e0-c27ffa21c93d,For you,3
3e925787-0d76-4af9-801d-879c05d3c249,"I want to cancel my subscription but don't know how and my followers keep reducing everyday, the app is really frustrating me",1
9e505329-d5e9-4422-9448-26636e1275ae,Very good 😍❤️❤️❤️,5
aa57e94d-bd23-466b-b500-0000771f22ed,I really like it,5
38b024e5-7455-4275-955b-e04a1191f29c,"I only watch it for my channel, so it's still good",4
764be7b6-754c-424e-b651-a961060cafb1,Nice,5
6f0e154f-1ee7-49d3-8c0f-6338e6862d7c,Towqeerkhan,4
625f54f0-4a9d-46eb-8802-cd4a6c80180d,It's a great app but it's glitching these last few days really much and it's getting bad! 😒,2
e7d307e5-2d81-43ab-bc50-c6f978ce2dda,Funny cool and easy to navigate,5
9a949416-d5fa-4483-8e32-467905b8a9b3,I love it but the is i don't use to go varal on it and updated could be every week,1
b6ec1348-3965-4cfc-9854-cb5f4121678c,Doesn't let me see any of the filters people use in videos and other people can,3
9fa03fd6-e86a-4bf0-acb7-a37c2ed6b285,I js like it,5
07d15786-4dec-47dd-b5a1-60065d090afa,10k followers,1
dee2e339-584c-4139-acbe-95f5c17d0a21,It was fun,5
ad18ee2b-b6f8-4049-b001-13800d055d7c,تصميم داخلی الجوف ٠٥٣٠٥١١٧٠٠,5
f7e7a143-eb4b-4a8d-9cd9-ddf7094cb87e,Can't share videos outside of TT. Link always leads to the app stores and never to the actual video. Friends complain they have to make an account to view videos. Not everyone I know wants to follow each other and we will sometimes share videos thru text but when I try to follow a link it just takes me to the app store even tho I already have TT downloaded and have an account. This has been going on for a very long time as well it really shouldn't be THIS difficult to share videos with friends.,2
80d08628-0b7b-4499-9d5e-f470c8d73c4c,Nice,5
4d62e954-1057-4e43-937b-d229b595c1f6,Can't watch video my spouse sent,2
f40d2c22-81c1-4e55-a829-6a7b0acd5cf6,My video description has disappeared,1
7c4e3516-d371-4bd5-ad8b-9cb80ebc24b9,I love this app bcs u can post stuff and really fun to do and I love to enjoy it and yh have fun,5
1884f0e0-2183-44c4-8713-9715e43f6205,how,5
9aac5564-c133-41b8-91a9-6d21ca9cdeb2,Cool,5
9a1f6c31-f4a2-494b-8e18-715ae6374f02,Wonderful,5
f1849623-ac1d-4262-96c9-a7911c00917e,"Amazing social media app, never fails to keep me entertained. Been using it for 4+ years",4
4403fc7a-cd5d-46d4-b048-43f3cb60f62b,Ali nawaz,5
629ed035-60a4-4a1e-9955-02e0abe8f2d1,I am facing network problem everything is play correctly but tik tok not,1
f3d6504f-9fcb-4f20-8e65-5c779b54fc55,This app will NOT allow me to update it!,1
c3096d40-6570-465b-ae83-5ff49182c62c,I like you tik tok,5
bbb01c31-4488-47e4-ab8a-6880bbfa30a5,"Why does tiktok allow scammers and people who want to use your information or anything else to bribe or blackmail people to steal money? in the app, like evan Kate? I have reported that profile many times, but it keeps appearing, I don't understand why they let that continue, or when someone is reporting something they restrict it.",1
c609782d-0676-4c8a-b059-908525779575,this is for you,5
eb7ba350-b2fa-4fa0-805c-633d5ee21fba,Bad and brainrot,1
053592b4-f42d-41aa-801b-2122fd577d31,Cool game,5
27bb61c9-7fb5-47d6-8c72-5cb683d1c5c6,Ok,5
9c1a8947-ec23-486b-98d0-3588d1312ec4,Good,5
1be59a36-2000-4b30-a6af-69fa743f2c57,This is my favorite thing to do it make TikToks like everyday it's so fun and go on it now TikTok u doing good,5
7eda4e58-6258-46aa-8e21-c27dcad17fa8,Had to uninstall and reinstall as the same video kept being posted without me doing anything,2
3fa4e0a5-18f9-435e-aa20-463e036f8727,Thug💓,5
64882089-6054-4c26-aaa1-baca5ebd8b71,Freezing on every live,1
4e6fc532-aca0-4568-bc65-5f03fb969c20,Nice app,5
07060132-4232-48f5-af56-e4a24c74fa09,ممتاز,5
706ac3bd-98ac-413d-bccf-bbaec966ae43,Quite entertaining sometimes. Glitches if you swipe for a while. It'll play the sound of a video but won't show images,4
d7273b3f-471b-4993-b38d-b48f0da8c6e5,much helpful have more people fund us...,5
9babb65b-cbbf-488a-8b46-e923cb334abd,Nice and entertaining,4
9b1230ae-a9bb-4253-9b26-753a64c98a25,Enough of you,1
ffeb174d-ab5b-4a0d-a79d-c7fa347f0ff1,Its so garbage this app,1
8d01b5d8-50d3-4a30-8ced-239291837d3a,Tut deiner Gesundheit nicht gut!,1
cc6948f8-7b5f-4ea2-8a84-b52857042f01,Amazing 😄,5
6ffe9f00-a6fa-4134-984d-80554b95e32b,Very good for teaching classes through Livestreamings.,5
689b9f32-c2a5-4604-a390-57964b931d67,For yous orngzaibchohan Rajput 302,4
fc6ef2f4-8321-434d-9c7c-9e1373f1c75a,As,1
ffecdccf-6796-45b5-8fee-69087a1a95ac,The ad is so annoying,1
b4f50328-c33d-4a12-818a-a984f00b69a1,Really good app for anyone to use,5
3046af5c-e97a-4f66-b412-add16ff40f9e,🥰🥰🥰,5
72b28b4c-605a-494f-8435-c2dff8d378b8,I think dis app helps more not only i,5
0f2bef37-2730-474b-b2a5-e819c6a00e26,Keeps on disconnecting and reinstalling every two minutes,1
098f6517-2a30-48ea-97eb-e5901a8c7601,Good,5
00835a6a-e8c5-4406-b270-04715c8776ae,Fake app sound not add any video 😔 gallery,5
19e991eb-41ab-40ff-a65b-db0f4d71f7d0,Best of the best love the app,3
d8c7b6a6-17bd-4b38-be61-894edf48725d,I love it,5
99f39018-fd98-4a20-95ea-e0429e558d5a,Sir plz add the shedule option for post,5
084819d5-bc8a-4571-b576-0e37238be664,The best App No discussion☝🏻☝🏻☝🏻☝🏻☝🏻☝🏻,5
71858317-b35b-4cf0-a25c-7f562fd02280,cool and interesting to use,5
34242bb3-a700-4ef3-84dc-af67e3f99d61,Help me pleach,5
390f3995-7f39-4303-8b6f-ed29ed82e989,بيضيع الوقت,5
b90a2844-f186-42e5-939a-0bf579e57ddb,Wonderful ❣️,5
2a0c0e31-80ad-4166-a16a-32b917273606,Very bad,1
d8dcaa72-3ba3-4cb1-ada6-68e662d41dd0,Why did titoc just log me out of my account?!,2
ff1c9c8b-3011-4878-b561-d6979ccf0ea2,Very enjoyable,5
a387a156-5352-4999-9516-3f4bbb7f21b7,Good app just the security is bad because I posted a video with just cars and TikTok removed it I hope they fix their app because I can't deal with this it just stupid,4
bba7ae3e-d4bd-4c8e-b954-8bb03cf07627,Tik Tok your best,5
f4fb3756-591b-4f7d-abb0-d2fab4d1a24b,Perfect,5
dacba5fa-ddcd-40db-aecc-e695a2b55b3c,"Terrible. I logged in and was told my account was banned because I was under 13. I'm 15. After I tried making a new account but it wouldn't let me. I sent a request for files to be downloaded, so I'm waiting for that as well.",2
e15a549f-1691-41a7-b9fb-b95cb56dc0b5,Ewtstessu,5
d0d97c90-cecb-4591-a2c4-969f72fac528,More influential,5
f5425d07-af45-499f-bdc2-6aaf02ae9a56,Nice,5
9a19a59c-437b-4a9b-87c8-4dec334aa446,"This app is good but just that it is annoying,mine now is no more showing,am not happy at all",2
5f4107dc-6a7b-452a-b017-abb7afae386e,Awesome,5
3db3e213-bdb0-4a7a-8b9d-551750fda0b2,"Every time I try and open a TikTok link sent to me, it says I to open the app separately. When I open the app, I get another video, not the one sent to me. I've even kept the app open then gone back to click in the link again, but again, it tells me to open the app, although the app is open.",1
cbcaef7c-3b95-43e6-b5ee-03670826f9fc,Please good tiktok,5
fc8074c4-fde6-42e5-9f10-d8782088fb86,Good,4
ddc0a917-481a-4f95-8b85-da7c7ad078cf,Good work,5
56c40cd5-121e-4306-aa13-d81e1bdb68b0,for you me,5
614dc352-f8d3-4534-b70d-d540d984922d,Doesn't work properly on my device?,2
ec3c489c-0c13-4b29-a05b-ab014c4ef811,The best,5
d7a3f2b4-6f46-4e5c-8ae1-4a0defed6dc1,App does not work,2
1859c6ab-f49e-4871-a1bb-0e78b848478d,Hello tiktok tame plz unfreeze my account plz my video VAIRAL views problem plz my account unfreeze,5
433dbedf-76ea-4e97-a276-3b7b053f805e,"Mouth's words. Is listed as a sponsored app a certain number by rank/file(2). By definition is not to use, therefore is to only be UNinstalled.",1
b8b58ed5-f171-439f-9fe8-0c404b9f096c,10 year,5
bf37d709-947a-4241-bea8-7a855ec21e14,"Currently, the app isn't working. It just crashing.",4
f7abed27-e198-47b9-8ad2-0293db8d19ae,No I like this app,1
1c6a9c86-9274-4cff-8dbe-a6eb19237f09,Very good 😊,5
11824d78-3650-4102-8653-b3a8449b1c5d,Gilgit Pakistan,5
62677d3e-1ddd-4261-b108-b3773699de81,Ridwaan cabdulaah come,5
3ed6522d-6d78-41f4-9b83-d07f1b3dd3d0,Hello tik Tok team I have been working hard on tik Tok for quit sometime and have been posting very good videos Please check my account and unfreeze it thanks Tiktok username msaadasif56,1
aa5a24a2-4973-4c45-b465-3cf578e40313,good,5
17785296-a0fd-4e89-bb5b-f3aed7ee9a45,Like really this tik tok it good but at times he doesn't work and I uninstall it install it again but the painful part he didn't install 😡😠,1
49230c8e-02b5-46e0-a917-e275f9bbac5c,"The app is better now, but many copyright and high quality issues .",2
0c437e29-9807-424b-aadd-acad2ad9ac37,"While I have found this app to be endlessly entertaining for YEARS, I have noticed lately that the app has been acting up badly. Vids are supposed to play on their own but I have found that I have to manually press play for every single video and IF I DON'T, THE AUDIO of the last vid WILL PLAY but not the current vid that I've scrolled to, if that makes sense. Fix it. Please.",2
c86675f4-658b-4d0f-9ba3-817fff4155a3,Good,5
be474635-271d-41b3-9d0c-691f6e63d09c,I like good app really fun,5
45d51268-0788-4e8a-bcab-33f05b067560,TikTok wastes your time so much,1
6f11ca9a-72e7-4686-bad7-e75181fcb2a3,my account keeps having low view,1
70266dbd-7b9d-4d6c-914b-affa35968899,Please 1k followers,3
eb417d44-c54e-4a5e-a18b-f4405bce0524,Picture comment doesn't work,1
18768424-23af-44cb-b67b-25d2f3859d4e,Excited app,5
559d1f5f-0b5f-4ecb-a1ca-ebc9112ff238,This app as horrible. Mindless absolutely do not bother.,1
79379255-8f70-4636-8d85-33842960975a,"It can't be turned on, it turns off all the time by itself",1
2d6fd238-e599-48e4-ab4b-ca9b285f2dd2,etttwqqu,5
131bb65c-62db-4f78-a6e8-f0392ebc7319,Yeah,5
d705fea7-ed00-4e8d-a723-b84db105e85d,TikTok is kak,1
b0c10fca-f0ff-4a05-a0bd-f60d5d4b6a7e,Veer important,5
17fa97e2-8f9a-4350-a780-ff52ad79f6b2,I hate this app so much. I keep having to uninstall and reinstall it every 2 days it's so jarring. It takes so long aswell. What is wrong with it???,1
95df32ab-9694-457f-9e90-d2c5ae223a54,Very nice,1
546ebff9-67fc-43b0-98ad-7db849bf7009,Please i don't like the fact that my account is hanging. @clinton147722. I aready sent a mail to the tiktok team. This is fustrating and when rectified i will update my review.,1
83f1f932-8ebb-4f90-9de1-17b9528df793,"PLEASE spare yourself from the constant ads, glitches, bugs and don't download this🤢👎👎👎👎👎👎 Also if you're trying to make a following, this app is the perfect way to get banned for an absolutely stupid reason(ex: cursing) and lose all of that progress, I see creators dealing with that everyday on here, not to mention the security risks 😓",1
a371f101-f2db-4c79-9fd1-dce3bf8dec4a,Good application,5
efdd1dd1-d826-4eb9-820c-20773dd4995d,So wow and fit wolan,4
ef7b9c7a-4aa8-425e-8739-39e94036f648,Please say to Pakistan government to open TikTok monetization,1
c0158c19-35ab-4fa9-9ceb-65a530c1f991,Tiktok is cool and fun,5
125df7ec-382c-4da6-9bca-303361d8e81a,Naic,5
a103c7e3-25e8-403b-aefa-cdcad542d779,FOR YOU,5
034d10b6-17f9-40b2-8c1d-88b42edd719a,Nice one app,5
a5b6117d-1a01-424d-bce2-e45b6b712901,So amazing update,5
204e5143-272d-49d5-96d5-e2eb49b8eb37,Cool And nice,5
441ca972-5070-41d1-bba9-7a9a7a434020,Omn Za,5
b906bd06-6615-4cac-88c0-d9c2cb3f14aa,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,5
4b1330a7-d207-4331-bb7b-74958420e1c2,. .p,5
2292d057-3eb5-4d80-8222-809add3032cb,Kiyimbamartin,1
4316b55e-cd0c-493c-b5d4-5146ffb21172,Very intresting app,5
621d607b-a19c-4bf9-9b46-354c7e92443f,Best,5
06d84651-22ca-4018-a2d6-60f88785ec20,I don't trust this app,1
38de6669-61c9-4b75-a728-27e08dac64c0,Salomon filter video,5
00868f9c-9bd0-464a-8f72-67d0f50b1988,Very nice,5
5991a363-7961-4fa2-bba4-264bc53015da,Give me a good video,5
64e81705-4a0f-4759-9871-4b27c2a5b506,pz tiktok team viral my videos y not viral my video this my tiktok id ghulam_abbas.7214,5
5e2ea657-ce54-4207-85bb-95686f75ce4b,جميل جداً ❤❤❤❤❤❤,5
4a2de540-4193-4a2d-b016-1e876ee6451d,Rate,5
78c240df-072b-4e85-97ae-c3beba0a89e5,☠️🎮🎮🎮☠️,5
db6dc41d-74c8-4a5b-83fe-7e8948624b24,Yididya,5
45148cc1-6869-4669-b30e-a0d4ea05ef6d,Doesn't let me upload videos or any video i try to watch just doesn't play. And anyway vine was way better just accept it,1
743950b0-036d-4b79-b559-af32f210ad8a,Time Pass Just,5
f86cf3d1-11f6-4311-a04b-0ed61491da37,This app so bad,1
0d54ad72-ad8e-4b86-b1d3-aa90861f3492,Good app,5
c7202032-c99b-4049-a3f9-cf746c336be3,Very good app,5
73299844-eb8b-49c9-89b8-8ed511828224,"Update Oct. 10: captions not working and unable to adjust clips. I've basically stopped posting bc this app is so awful to use. The entire point is to make/edit videos & you literally can not. As of today I am no longer able to edit or save changes in the app. It's insane. I have spent all morning trying to make a 90 second video. Cleared cache, restarted, etc etc this is incredibly frustrating.",2
f472b8c8-e565-488d-b148-18b6d86dc5f6,My TikTok very slow,1
3c22d00b-52e0-4cef-bbb2-2e3c79cbe166,Tik tok is good but mobail hang kore,5
533cd2ff-fb74-4230-b556-c09bb4470086,Why i am not earn this app why?,3
704ad92e-0f29-468b-ac0b-9cc843e60dd0,I'd Ayesha chak 84,5
